time,alt,vz,vx,vy,az,pre,servo,ax,ay,axr,ayr,azr,gxr,gyr,gzr,target,altr,baro,temp,state,samples
15316,185.84593,-21.818506,-9.882688,-30.976982,-3.5269036,247.08194,0.0,-0.6559986,-9.740367,1.3795313,2.3782544,-11.280542,1.9995013,-0.74675035,-11.156515,56.76906,186.21335,99797.22,22.49,4,83
15337,185.69148,-21.903822,-9.885074,-31.186417,-4.385903,247.08194,0.0,0.4517343,-10.030749,1.5447876,0.97716796,-11.266172,2.247708,-0.8117315,-10.921091,56.76906,186.04526,99799.19,22.49,4,84
15386,185.12689,-22.120441,-9.797865,-31.651928,-4.02276,247.08194,0.0,2.1701245,-8.96871,0.7831714,-1.7244141,-10.727293,2.2977755,-1.0226538,-9.892046,56.76906,185.64403,99803.805,22.49,4,84
15407,185.05637,-22.196499,-9.75601,-31.838087,-3.3500857,247.08194,0.0,1.7086748,-8.882314,0.13651611,-2.1052222,-10.914104,2.0453076,-1.1675298,-9.072857,56.76906,185.47054,99805.78,22.49,4,84
15428,184.92134,-22.266092,-9.732725,-32.02761,-3.2530293,247.08194,0.0,0.50178593,-9.187472,-0.61791503,-1.717229,-11.151211,1.8077538,-1.2612731,-8.56153,56.76906,185.29703,99807.75,22.49,4,84
15450,184.79749,-22.323195,-9.727838,-32.21698,-2.2231069,247.08194,0.0,-0.046639003,-8.889473,-1.5591577,-2.8955786,-11.215877,1.6074841,-1.3262542,-8.289888,56.76906,185.0693,99810.39,22.49,4,84
15471,184.64801,-22.36179,-9.738542,-32.40382,-1.3989129,247.08194,0.0,-1.0555687,-8.794745,-2.5363257,-3.923042,-11.287727,1.3305153,-1.320928,-7.9948096,56.76906,185.08557,99810.19,22.49,4,84
15492,184.53726,-22.380003,-9.770379,-32.588066,-0.5401445,247.08194,0.0,-2.3462195,-8.814301,-3.549419,-5.151687,-11.402688,0.92784536,-1.2676647,-7.742342,56.76906,184.97171,99811.5,22.49,4,84
15512,184.41849,-22.385324,-9.834102,-32.773273,-0.17098385,247.08194,0.0,-3.8635316,-8.9803915,-4.4978466,-6.09293,-11.452984,0.23116238,-1.1110709,-7.3407373,56.76906,184.7982,99813.484,22.49,4,83
15534,184.31021,-22.393969,-9.933886,-32.9673,-0.5960699,247.08194,0.0,-5.445645,-9.417811,-5.4390893,-6.3947024,-11.524834,-0.43675843,-0.89162636,-6.8251495,56.76906,184.69435,99814.625,22.48,4,84
15555,184.16507,-22.41671,-10.058397,-33.167248,-1.6750913,247.08194,0.0,-6.235284,-9.565491,-5.740862,-6.100115,-11.2446165,-1.1419635,-0.60293967,-6.156163,56.76906,184.52086,99816.61,22.48,4,84
15575,184.01395,-22.465528,-10.1967945,-33.36788,-3.1335602,247.08194,0.0,-7.1382275,-9.760935,-6.444998,-5.4390893,-10.942844,-1.816276,-0.2727077,-5.502091,56.76906,184.407,99817.92,22.48,4,83
15597,183.829,-22.542782,-10.3488,-33.573414,-4.1982017,247.08194,0.0,-7.180979,-9.75652,-6.3444066,-4.7780643,-10.734478,-2.3936493,0.12676647,-4.9247174,56.76906,184.17929,99820.555,22.48,4,84
15618,183.63354,-22.649406,-10.502147,-33.77902,-6.062012,247.08194,0.0,-7.220828,-9.82253,-6.7755103,-3.3769777,-10.267448,-2.996589,0.7616641,-4.24934,56.76906,183.95157,99823.19,22.48,4,84
15638,183.4102,-22.787085,-10.64835,-33.981842,-7.1591253,247.08194,0.0,-6.7499695,-9.613606,-6.4809227,-2.3064039,-9.886641,-3.3172336,1.3677995,-3.8637142,56.76906,183.66422,99826.484,22.48,4,83
15660,183.19344,-22.948257,-10.780704,-34.180374,-8.10124,247.08194,0.0,-5.9709706,-9.306871,-5.9133034,-1.1280543,-9.433982,-3.4748926,1.9750003,-3.665575,56.76906,183.43108,99829.12,22.48,4,84
15681,182.97528,-23.121273,-10.895631,-34.37542,-7.8620353,247.08194,0.0,-5.374186,-8.96663,-4.7205834,-0.68976563,-9.505833,-3.4908717,2.5427864,-3.685815,56.76906,183.31721,99830.44,22.48,4,84
15702,182.77719,-23.289898,-10.988693,-34.564693,-7.971483,247.08194,0.0,-3.6760185,-9.017848,-3.2332764,1.0418335,-9.311836,-3.4312167,3.025351,-3.8157773,56.76906,183.14914,99832.41,22.48,4,84
15722,182.62288,-23.452393,-11.060953,-34.75177,-7.421681,247.08194,0.0,-3.4084613,-8.688876,-2.0261865,1.3292359,-9.326206,-3.2394693,3.4131074,-4.1310954,56.76906,182.97565,99834.39,22.48,4,83
15744,182.46852,-23.59598,-11.117873,-34.935894,-6.2887616,247.08194,0.0,-2.2462585,-8.909491,-0.09340576,2.6512866,-9.477093,-3.0200248,3.5377433,-4.470915,56.76906,182.80214,99836.37,22.48,4,84
15765,182.29042,-23.719475,-11.166375,-35.125385,-5.080381,247.08194,0.0,-2.2424293,-9.21261,1.350791,3.3410523,-9.965676,-2.735599,3.4386737,-4.850149,56.76906,182.67819,99837.86,22.49,4,84
15786,182.16968,-23.807606,-11.216131,-35.31968,-3.4331326,247.08194,0.0,-2.5361621,-9.291021,3.1398706,3.9374123,-10.39678,-2.3840618,3.1574438,-5.3146043,56.76906,182.62398,99838.516,22.49,4,84
15806,182.045,-23.872044,-11.273613,-35.516335,-2.545165,247.08194,0.0,-3.1959019,-9.408239,4.038003,4.4906616,-10.727293,-1.9835224,2.634399,-5.9005,56.76906,182.45047,99840.484,22.49,4,83
15828,181.90974,-23.915604,-11.359139,-35.703823,-1.6917644,247.08194,0.0,-4.7608294,-8.472697,5.173242,3.9517822,-10.863809,-1.3901701,1.8077538,-6.8581724,56.76906,182.33661,99841.81,22.49,4,84
15849,181.76222,-23.946896,-11.472285,-35.88115,-1.1888223,247.08194,0.0,-5.9636497,-8.26515,5.640271,4.267925,-11.323652,-0.9683254,1.0034791,-7.807323,56.76906,182.14684,99843.984,22.49,4,84
15869,181.6086,-23.965933,-11.608781,-36.046665,-0.64111286,247.08194,0.0,-7.052595,-7.53662,6.13604,4.655918,-11.460169,-0.50813115,0.15339808,-8.86513,56.76906,182.03297,99845.305,22.49,4,83
15890,181.46693,-23.980795,-11.757693,-36.205944,-0.82427555,247.08194,0.0,-6.9842186,-7.6319275,4.799619,5.755232,-11.474539,0.0628506,-0.75101143,-9.895242,56.76906,181.91911,99846.625,22.49,4,84
15912,181.33533,-23.997858,-11.910487,-36.35602,-1.1441712,247.08194,0.0,-7.7926917,-6.3572526,4.30385,5.597161,-11.2446165,1.0418286,-1.655421,-11.176755,56.76906,181.74562,99848.59,22.49,4,84
15933,181.19157,-24.029236,-12.08611,-36.46818,-1.9796596,247.08194,0.0,-8.553864,-4.68911,3.9374123,4.9864306,-10.777588,1.9718045,-2.1443772,-11.858524,56.76906,181.57211,99850.58,22.49,4,84
15953,181.04887,-24.08182,-12.271288,-36.551483,-2.8572044,247.08194,0.0,-8.997797,-3.403594,3.3913476,4.5050316,-10.447075,2.9049761,-2.4224114,-12.128036,56.76906,181.3986,99852.55,22.49,4,83
15974,180.8916,-24.168995,-12.459009,-36.623398,-5.6756063,247.08194,0.0,-8.92619,-3.570016,2.2920337,1.7675245,-10.059082,3.790211,-2.492719,-12.035357,56.76906,181.34439,99853.21,22.49,4,84
15996,180.72125,-24.300402,-12.645932,-36.69744,-6.7408996,247.08194,0.0,-8.89547,-3.494657,1.9399658,0.5388794,-9.836346,4.4730453,-2.3190808,-11.804195,56.76906,181.11665,99855.84,22.49,4,84
16017,180.5531,-24.457293,-12.830025,-36.779602,-7.8687906,247.08194,0.0,-8.589453,-4.628743,1.5376025,-1.6453785,-9.692644,4.8991513,-1.8620822,-11.352523,56.76906,181.01906,99856.95,22.49,4,84
16037,180.42189,-24.617928,-13.00723,-36.88971,-7.2504044,247.08194,0.0,-8.518552,-5.716043,0.8334668,-3.0392797,-10.095008,4.8959556,-1.4413028,-10.798586,56.76906,180.78592,99859.59,22.49,4,83
16058,180.26979,-24.757439,-13.186644,-37.01035,-5.9319363,247.08194,0.0,-8.966156,-4.945986,0.4023633,-2.7878027,-10.583591,4.57318,-1.0365024,-10.046509,56.76906,180.7317,99860.25,22.49,4,84
16080,180.12372,-24.871208,-13.370276,-37.13417,-4.652761,247.08194,0.0,-8.712167,-6.0757694,-0.21555176,-4.87147,-10.756033,4.1065946,-0.7041398,-9.559683,56.76906,180.5582,99862.23,22.49,4,84
16101,180.0001,-24.939877,-13.549497,-37.276676,-2.252894,247.08194,0.0,-8.526035,-6.879544,-1.2070899,-7.1347632,-11.172767,3.4131074,-0.45806372,-8.867261,56.76906,180.50397,99862.88,22.49,4,84
16121,179.8905,-24.96282,-13.73104,-37.417084,0.35316604,247.08194,0.0,-8.701569,-6.497694,-2.205813,-8.701106,-11.862532,2.159291,-0.25246766,-7.8637824,56.76906,180.3901,99864.2,22.49,4,83
16142,179.77713,-24.932808,-13.912901,-37.545036,2.048246,247.08194,0.0,-8.64164,-5.1622667,-2.9243188,-9.311836,-12.114009,0.9651296,-0.18961707,-6.791061,56.76906,180.21661,99866.19,22.49,4,84
16164,179.63951,-24.87884,-14.092436,-37.620968,2.9955707,247.08194,0.0,-8.192926,-2.2562265,-4.533772,-8.428074,-12.027788,-0.28442562,-0.13635385,-5.57879,56.76906,180.10275,99867.5,22.49,4,84
16185,179.4877,-24.807003,-14.257241,-37.653492,3.374086,247.08194,0.0,-7.527556,-0.4762881,-5.4247193,-7.989785,-11.726016,-1.3954965,0.024501082,-4.4261737,56.76906,179.92924,99869.48,22.49,4,84
16206,179.30598,-24.744387,-14.412662,-37.632706,2.9708571,247.08194,0.0,-6.9863906,1.8349046,-6.581514,-6.4737377,-11.417058,-2.4149544,0.33449304,-3.255448,56.76906,179.70152,99872.11,22.49,4,84
16226,179.08876,-24.695345,-14.551678,-37.578438,1.7223125,247.08194,0.0,-6.3828597,3.3962522,-6.9623218,-4.5984373,-10.756033,-3.3534524,1.0365024,-2.0687435,56.76906,179.41415,99875.41,22.49,4,83
16247,178.8519,-24.680983,-14.686978,-37.4846,0.44501823,247.08194,0.0,-5.8485074,4.931238,-7.4149804,-2.586621,-10.102193,-3.823234,1.7747306,-1.4476944,56.76906,179.12679,99878.695,22.49,4,84
16296,178.13629,-24.768051,-14.964365,-37.242092,-2.4143286,247.08194,0.0,-5.5045805,4.5284944,-4.6128078,0.57480466,-9.16095,-3.7966025,3.733752,-1.2655342,56.76906,178.6117,99884.625,22.49,4,84
16317,178.01537,-24.82855,-15.0821,-37.16082,-3.3695536,247.08194,0.0,-5.970169,3.5346856,-2.586621,1.6741186,-8.952583,-3.50472,4.3026032,-1.623463,56.76906,178.49783,99885.945,22.49,4,84
16338,177.86143,-24.90491,-15.210064,-37.0924,-3.8297057,247.08194,0.0,-6.409827,2.6996257,-0.8334668,2.5004003,-8.787327,-3.1446607,4.6019425,-2.0943098,56.76906,178.33456,99887.75,22.48,4,84
16359,177.6964,-24.980406,-15.348674,-37.0485,-3.2698627,247.08194,0.0,-6.8956375,1.4632668,1.2070899,2.7159522,-9.14658,-2.7089674,4.681837,-2.7015107,56.76906,178.10684,99890.375,22.48,4,84
16380,177.54475,-25.040241,-15.50452,-37.02478,-2.3933616,247.08194,0.0,-7.888461,0.6520401,3.0895753,3.4991236,-9.793235,-2.2807312,4.4602623,-3.2597091,56.76906,177.99298,99891.695,22.48,4,84
16402,177.39677,-25.075684,-15.672135,-37.02243,-1.0110297,247.08194,0.0,-8.048728,-0.45029664,5.007986,3.4991236,-10.253078,-1.7108147,3.8211036,-3.9500005,56.76906,177.81949,99893.67,22.48,4,84
16423,177.26543,-25.08225,-15.841905,-37.03893,0.17825454,247.08194,0.0,-7.926673,-0.9793124,6.222261,3.671565,-10.554852,-1.2708606,3.0306773,-4.511395,56.76906,177.75984,99894.33,22.48,4,84
16444,177.14822,-25.06149,-15.999533,-37.06596,1.6596284,247.08194,0.0,-6.869964,-1.6079407,7.3215747,3.046465,-10.885364,-0.8266452,2.0793962,-5.015265,56.76906,177.646,99895.66,22.48,4,84
16464,177.00882,-25.014282,-16.130184,-37.101887,2.6826472,247.08194,0.0,-5.710888,-1.7118955,7.723938,2.6153615,-11.187137,-0.40586576,1.0205233,-5.4829164,56.76906,177.47249,99897.625,22.48,4,83
16486,176.87941,-24.95416,-16.238955,-37.136997,2.9171786,247.08194,0.0,-4.5703135,-1.5885806,7.465276,2.4141798,-11.129656,0.046871636,-0.3472762,-6.0837255,56.76906,177.30441,99899.6,22.48,4,84
16507,176.73894,-24.890923,-16.308146,-37.166264,2.8964086,247.08194,0.0,-2.2337763,-1.0861664,6.8329906,0.94842774,-10.957214,0.40906155,-1.3635385,-6.5172877,56.76906,177.13092,99901.58,22.48,4,84
16528,176.58905,-24.837046,-16.351965,-37.187683,2.2216258,247.08194,0.0,-1.2173059,-0.7389965,5.9204884,0.7113208,-10.547667,0.6849651,-2.2626216,-6.8421936,56.76906,177.0767,99902.234,22.48,4,84
16548,176.43501,-24.794132,-16.36654,-37.202896,1.6953053,247.08194,0.0,-0.31565642,-0.5070691,5.166057,0.44547364,-10.289004,0.9800433,-3.029612,-7.2097096,56.76906,176.9032,99904.22,22.48,4,83
16570,176.2796,-24.766712,-16.367853,-37.207394,0.8027672,247.08194,0.0,0.13238323,0.24610019,3.7003052,0.07903565,-9.951306,1.2410331,-3.6964676,-7.2757564,56.76906,176.7297,99906.19,22.48,4,84
16591,176.12665,-24.758902,-16.359154,-37.19391,-0.030232964,247.08194,0.0,0.730132,0.95555687,2.5578809,-0.68976563,-9.491463,1.5414376,-4.28982,-7.0925307,56.76906,176.56163,99908.164,22.48,4,84
16611,175.97804,-24.766024,-16.336994,-37.165375,-0.73832566,247.08194,0.0,0.9648076,1.5254434,1.5304174,-1.3364209,-9.024434,1.700162,-4.560397,-6.706905,56.76906,176.44235,99909.484,22.48,4,83
16633,175.78946,-24.78443,-16.314806,-37.12645,-0.95028836,247.08194,0.0,1.069675,2.0224605,0.68976563,-2.0046313,-8.9022875,1.7342505,-4.7159257,-5.869607,56.76906,176.21463,99912.12,22.48,4,84
16654,175.63834,-24.805595,-16.298431,-37.085114,-0.9724203,247.08194,0.0,0.4337474,2.0034013,-0.55324954,-2.0405567,-8.823252,1.6160061,-4.7766457,-4.7351003,56.76906,176.11162,99913.3,22.48,4,84
16674,175.4866,-24.822363,-16.294031,-37.041714,-0.5746427,247.08194,0.0,-0.073271394,2.0107355,-1.7747095,-2.2704785,-9.002878,1.3677995,-4.747884,-3.4951327,56.76906,175.8839,99915.93,22.48,4,83
16695,175.32983,-24.82814,-16.303547,-37.003975,0.079868734,247.08194,0.0,-0.97651255,1.4538978,-3.4057178,-1.9112256,-9.254355,0.8479505,-4.5337653,-1.965413,56.76906,175.7104,99917.91,22.48,4,84
16717,175.1769,-24.816992,-16.328537,-36.98399,0.93575233,247.08194,0.0,-1.3756404,0.48277044,-4.670288,-1.1999048,-9.714199,0.3472762,-4.1619883,-0.7957525,56.76906,175.65619,99918.56,22.48,4,84
16738,175.0179,-24.784885,-16.365505,-36.98494,2.1529727,247.08194,0.0,-2.246904,-0.7587955,-6.5384035,0.014370117,-10.296189,-0.15126756,-3.5856802,0.3121225,56.76906,175.48268,99920.54,22.48,4,84
16758,174.89264,-24.732378,-16.41093,-37.011673,2.8204122,247.08194,0.0,-1.9891753,-1.7095687,-7.1347632,1.0346484,-10.698552,-0.5592638,-2.7739487,1.1888351,56.76906,175.36882,99921.86,22.48,4,83
16779,174.80527,-24.665827,-16.453815,-37.063858,3.4514842,247.08194,0.0,-2.1635256,-3.1688116,-7.8029737,2.8452833,-11.029065,-0.78083885,-1.7981664,1.6064188,56.76906,175.30919,99922.516,22.48,4,84
16801,174.73804,-24.594084,-16.49246,-37.145985,3.3690696,247.08194,0.0,-1.4953923,-4.3633914,-7.1275783,4.28948,-11.215877,-0.69348717,-0.49641323,1.3997575,56.76906,175.25497,99923.17,22.48,4,84
16822,174.68613,-24.527065,-16.520004,-37.248135,3.071693,247.08194,0.0,-1.2652211,-5.240385,-6.502478,5.374424,-11.129656,-0.3174488,0.45593318,0.721184,56.76906,175.2653,99923.0,22.47,4,84
16843,174.62187,-24.470173,-16.535831,-37.367874,2.0458865,247.08194,0.0,-0.031793594,-6.1368437,-4.526587,5.9707837,-11.05062,0.21411815,1.2516857,-0.2609898,56.76906,175.15144,99924.31,22.47,4,85
16863,174.50473,-24.43751,-16.52124,-37.49585,1.0663753,247.08194,0.0,1.2215438,-6.2500696,-2.7087672,5.5827904,-10.971584,0.8149273,1.8120148,-1.3827133,56.76906,174.97795,99926.3,22.47,4,83
16884,174.36273,-24.424612,-16.485899,-37.62672,0.12646526,247.08194,0.0,2.3266287,-6.0242004,-1.1280543,4.799619,-10.777588,1.3401027,2.0815268,-2.3979104,56.76906,174.75024,99928.93,22.47,4,84
16906,174.21086,-24.431154,-16.42326,-37.754784,-0.6387115,247.08194,0.0,3.59037,-5.944471,0.51013917,4.1457787,-10.720107,1.8769959,2.1049626,-3.50472,56.76906,174.57675,99930.91,22.47,4,84
16927,174.03485,-24.449482,-16.344639,-37.880962,-1.2238927,247.08194,0.0,4.220434,-5.943551,1.4370117,3.7649708,-10.518926,2.1997712,1.8983012,-4.256797,56.76906,174.4629,99932.22,22.47,4,84
16947,173.84442,-24.477892,-16.24754,-37.99131,-1.4675555,247.08194,0.0,4.8764057,-4.663539,2.2201831,2.191443,-10.267448,2.4596956,1.5606124,-4.932174,56.76906,174.2352,99934.86,22.47,4,83
16969,173.61931,-24.511652,-16.144842,-38.089394,-1.8463912,247.08194,0.0,5.093115,-4.626466,2.579436,1.9902612,-10.008787,2.5896578,1.107875,-5.3561497,56.76906,173.94785,99938.16,22.47,4,84
16990,173.43199,-24.553015,-16.038195,-38.187157,-2.0143223,247.08194,0.0,4.883792,-4.580614,2.3710694,1.7244141,-9.850716,2.7174897,0.49960902,-5.735384,56.76906,173.79062,99939.95,22.47,4,84
17010,173.25029,-24.594526,-15.945267,-38.286423,-1.8874822,247.08194,0.0,3.9950168,-4.6673217,1.3651612,1.22146,-9.857901,2.8581045,0.03195793,-6.066681,56.76906,173.67676,99941.27,22.47,4,83
17032,173.01651,-24.628103,-15.869202,-38.376614,-1.1077123,247.08194,0.0,3.2006848,-3.6559541,0.9196875,-0.6969507,-9.9010105,2.9976542,-0.28868666,-6.291452,56.76906,173.38942,99944.56,22.47,4,84
17053,172.8286,-24.644264,-15.815893,-38.450397,-0.50338036,247.08194,0.0,1.8984884,-3.5470588,-0.050295413,-2.2201831,-9.893826,2.9752836,-0.5113269,-6.4203486,56.76906,173.21593,99946.55,22.47,4,84
17074,172.67873,-24.642488,-15.7895775,-38.523514,0.60611385,247.08194,0.0,0.8397238,-3.5262861,-0.51013917,-4.0882983,-10.2315235,2.7505128,-0.62317973,-6.4501762,56.76906,173.16669,99947.06,22.46,4,84
17094,172.58197,-24.617683,-15.788653,-38.60062,1.6500525,247.08194,0.0,-0.8088124,-4.141294,-1.4441968,-6.085745,-10.490186,2.1454427,-0.6924219,-6.1582937,56.76906,172.99321,99949.03,22.46,4,83
17116,172.45018,-24.57949,-15.816218,-38.699913,1.9420419,247.08194,0.0,-1.7174053,-5.1239157,-2.0190015,-7.1275783,-10.605146,1.4242586,-0.7488809,-5.6586847,56.76906,172.939,99949.695,22.46,4,84
17137,172.30188,-24.537466,-15.859996,-38.819332,1.8172927,247.08194,0.0,-2.4162621,-6.40242,-2.7878027,-7.695198,-10.727293,0.5581986,-0.8000136,-4.909804,56.76906,172.7655,99951.67,22.46,4,84
17158,172.14963,-24.506207,-15.91518,-38.967834,1.1399608,247.08194,0.0,-2.8249803,-7.6485825,-3.685935,-7.6808276,-10.669812,-0.35473305,-0.84368944,-4.076767,56.76906,172.59744,99953.64,22.46,4,84
17206,171.524,-24.529028,-16.031076,-39.40385,-1.4202428,247.08194,0.0,-1.5214701,-9.135366,-5.043911,-4.5840673,-10.475816,-2.4256072,-0.479369,-1.7821875,56.76906,172.07698,99959.58,22.46,4,84
17227,171.40427,-24.569283,-16.055666,-39.595646,-2.464992,247.08194,0.0,-0.7433901,-9.25801,-5.2810183,-2.9746144,-10.174043,-2.9252162,-0.0958738,-1.2069446,56.76906,171.7846,99963.016,22.47,4,84
17248,171.18488,-24.630375,-16.060722,-39.793137,-3.234918,247.08194,0.0,0.211797,-9.455572,-5.4247193,-1.2358301,-10.087822,-3.1595743,0.37710363,-0.91825795,56.76906,171.44305,99966.97,22.47,4,84
17269,170.92285,-24.702236,-16.047356,-39.991283,-3.5832496,247.08194,0.0,1.0483102,-9.432076,-5.173242,0.22992188,-10.102193,-3.0764837,1.0546118,-0.98110855,56.76906,171.27498,99968.94,22.47,4,84
17291,170.6734,-24.780415,-16.018454,-40.188717,-3.6822715,247.08194,0.0,1.1803949,-9.251104,-4.770879,0.8693921,-10.051897,-2.7728834,1.5723304,-1.361408,56.76906,171.04184,99971.58,22.47,4,84
17312,170.40262,-24.860489,-15.983096,-40.378613,-3.7726798,247.08194,0.0,1.7629807,-8.794773,-3.9661524,1.7818946,-9.9010105,-2.3190808,2.034655,-1.9270633,56.76906,170.68402,99975.7,22.47,4,84
17332,170.15724,-24.938665,-15.94655,-40.55586,-3.6435723,247.08194,0.0,1.64419,-8.214235,-3.06802,1.8250049,-9.77168,-1.808819,2.3936493,-2.6482475,56.76906,170.5268,99977.5,22.47,4,83
17354,169.93925,-25.009596,-15.91269,-40.72152,-3.1714773,247.08194,0.0,1.5662895,-7.6594725,-1.947151,1.8034497,-9.9081955,-1.3081448,2.6482475,-3.4248252,56.76906,170.29909,99980.14,22.47,4,84
17375,169.75479,-25.07048,-15.883386,-40.873775,-2.6390686,247.08194,0.0,1.2430588,-6.9345827,-0.6322852,1.5376025,-9.915381,-0.78083885,2.8027108,-4.354801,56.76906,170.18523,99981.45,22.47,4,84
17395,169.571,-25.11894,-15.860655,-41.01205,-2.0123,247.08194,0.0,0.99521506,-6.279129,0.71850586,1.4585669,-9.929751,-0.45486793,2.7920582,-5.0099387,56.76906,170.01173,99983.44,22.47,4,83
17416,169.39006,-25.15276,-15.842381,-41.138775,-1.3370137,247.08194,0.0,0.62012255,-5.922609,1.9112256,1.4154565,-10.080637,-0.19813919,2.6482475,-5.5436363,56.76906,169.78403,99986.06,22.47,4,84
17438,169.20285,-25.17142,-15.835689,-41.26082,-0.32836396,247.08194,0.0,-0.030868769,-5.620885,3.3697925,1.3867164,-10.403965,0.02876214,2.3702135,-5.994243,56.76906,169.61053,99988.05,22.47,4,84
17459,169.05283,-25.167198,-15.838651,-41.378677,0.5724501,247.08194,0.0,-0.5520644,-5.612769,4.4978466,1.6669337,-10.799143,0.26312032,1.8514296,-6.449111,56.76906,169.37198,99990.85,22.47,4,84
17479,168.88547,-25.148163,-15.855579,-41.495853,1.2212272,247.08194,0.0,-1.1048194,-5.696954,5.302573,2.0118165,-11.100916,0.4857606,1.3092101,-6.750581,56.76906,169.38283,99990.68,22.47,4,83
17501,168.76878,-25.123287,-15.886657,-41.617207,1.0355515,247.08194,0.0,-1.9363775,-5.8796153,5.5756054,1.8465601,-11.02188,0.7414241,0.7073356,-6.9902654,56.76906,169.26897,99992.0,22.47,4,84
17522,168.64948,-25.10445,-15.9374075,-41.745327,0.82936805,247.08194,0.0,-2.574859,-6.2704725,5.597161,1.7387842,-11.172767,1.0215886,0.10013486,-7.1042485,56.76906,169.1009,99993.97,22.47,4,84
17543,168.51956,-25.092403,-16.000502,-41.883026,0.042056505,247.08194,0.0,-3.4466343,-6.9718957,5.4606447,0.9196875,-11.266172,1.2815131,-0.48043427,-6.96683,56.76906,168.98705,99995.29,22.47,4,84
17563,168.38551,-25.099075,-16.074923,-42.034595,-0.8267675,247.08194,0.0,-3.6327794,-7.6545935,4.8570995,0.25147706,-11.352393,1.5084145,-1.1345067,-6.7196884,56.76906,168.86777,99996.61,22.47,4,83
17585,168.22299,-25.12938,-16.147612,-42.203125,-2.1809402,247.08194,0.0,-3.5639975,-8.384241,4.030818,-0.8981323,-11.144026,1.5701998,-1.567004,-6.437393,56.76906,168.69969,99998.58,22.47,4,84
17606,168.06479,-25.188164,-16.221615,-42.386303,-3.112759,247.08194,0.0,-3.3462882,-8.825864,3.3985329,-1.6884888,-10.935659,1.4849787,-1.8993665,-6.226471,56.76906,168.5262,100000.56,22.47,4,84
17627,167.90813,-25.265562,-16.291851,-42.581707,-4.1541142,247.08194,0.0,-3.203597,-9.64665,3.0105395,-2.9027636,-10.856624,1.2357068,-2.2008364,-5.9036956,56.76906,168.3527,100002.53,22.47,4,84
17647,167.75203,-25.356009,-16.351189,-42.786114,-4.499823,247.08194,0.0,-2.5120206,-9.890604,2.1842577,-3.290757,-10.806328,0.83516735,-2.5033715,-5.4392405,56.76906,168.125,100005.17,22.47,4,83
17669,167.59,-25.456543,-16.391079,-42.998974,-4.856833,247.08194,0.0,-1.4903556,-10.0073395,1.0346484,-3.7434156,-10.5764065,0.18748654,-2.8485172,-4.716991,56.76906,168.07079,100005.83,22.47,4,84
17690,167.4111,-25.55544,-16.42006,-43.202595,-4.421637,247.08194,0.0,-1.1076128,-9.246029,0.12933105,-2.9530592,-10.346484,-0.4133226,-3.033873,-3.9468048,56.76906,167.83766,100008.47,22.47,4,84
17711,167.21397,-25.645683,-16.447042,-43.392036,-3.9988236,247.08194,0.0,-1.3826802,-8.661597,-0.34488282,-2.0405567,-10.317744,-0.9651296,-3.1361384,-2.961435,56.76906,167.60995,100011.1,22.47,4,84
17731,167.0437,-25.72076,-16.48234,-43.564037,-3.3049011,247.08194,0.0,-1.7248578,-7.8584614,-1.0777588,-0.7041358,-10.267448,-1.4370418,-3.1595743,-1.8940402,56.76906,167.44188,100013.08,22.47,4,83
17753,166.88649,-25.779488,-16.51711,-43.721382,-2.3137212,247.08194,0.0,-1.8538419,-6.9747915,-2.2632935,0.8334668,-10.123748,-1.7789917,-3.0807447,-0.98856544,56.76906,167.32802,100014.39,22.47,4,84
17774,166.73994,-25.823431,-16.560205,-43.8675,-1.6501088,247.08194,0.0,-2.2226722,-6.6663837,-3.0177248,1.9902612,-10.145303,-2.005893,-2.722816,-0.17257284,56.76906,167.21417,100015.7,22.47,4,84
17794,166.61804,-25.843987,-16.611649,-44.00196,-0.49515682,247.08194,0.0,-2.6417341,-6.540752,-3.9589672,3.427273,-10.447075,-1.9877834,-2.2743397,0.15446335,56.76906,167.0949,100017.03,22.47,4,83
17815,166.50064,-25.84777,-16.678923,-44.140507,0.17630142,247.08194,0.0,-3.7576869,-6.6336384,-3.9805224,4.821174,-10.899734,-1.7342505,-1.700162,0.099069595,56.76906,167.04068,100017.69,22.47,4,84
17837,166.38853,-25.840912,-16.7637,-44.286392,0.1781506,247.08194,0.0,-4.354724,-7.1835346,-3.894302,5.1947975,-11.323652,-1.2815131,-1.103614,-0.22690132,56.76906,166.86719,100019.664,22.47,4,84
17858,166.2753,-25.834717,-16.862413,-44.439625,0.16804832,247.08194,0.0,-5.083807,-7.3541393,-3.6068995,5.6905665,-11.5823145,-0.7233146,-0.5400891,-0.7286409,56.76906,166.75333,100020.984,22.47,4,84
17879,166.14613,-25.843601,-16.974775,-44.597668,-0.7163263,247.08194,0.0,-5.520443,-7.504743,-2.8740234,5.2882032,-11.54639,0.036218993,0.070307456,-1.4945661,56.76906,166.63948,100022.3,22.47,4,84
17899,165.98775,-25.867006,-17.100237,-44.753452,-1.6435094,247.08194,0.0,-6.392441,-7.396815,-1.7315991,5.1157618,-11.539205,0.59867865,0.4282363,-2.091114,56.76906,166.46599,100024.27,22.47,4,83
17921,165.8498,-25.916428,-17.239609,-44.909782,-2.9958725,247.08194,0.0,-6.8134403,-7.3672485,-0.5604346,4.31822,-11.323652,1.1089402,0.6466155,-2.6407907,56.76906,166.29791,100026.25,22.47,4,84
