time,alt,vz,vx,vy,az,pre,servo,ax,ay,axr,ayr,azr,gxr,gyr,gzr,target,altr,baro,temp,state,samples
15710,141.24832,-7.5455275,-3.739029,10.682514,0.89812607,215.28261,0.0,-5.1053133,-0.5355656,3.1686108,3.0392797,-11.03625,0.12357068,2.0548952,2.3776703,259.94473,141.17383,99919.266,35.93,4,84
15730,141.0655,-7.5263944,-3.8410814,10.665147,0.965074,215.28261,0.0,-4.8360987,-1.188968,3.05365,2.7878027,-11.129656,0.43036684,1.6437031,2.3883228,259.94473,140.99243,99921.28,35.93,4,83
15752,140.89455,-7.50974,-3.9430125,10.636471,0.640119,215.28261,0.0,-4.6099854,-1.5783176,3.0105395,2.335144,-10.885364,0.69987875,1.171791,2.2583606,259.94473,140.93008,99921.96,35.93,4,84
15773,140.70802,-7.4978743,-4.0297737,10.595518,0.46896785,215.28261,0.0,-3.916778,-2.489386,2.198628,2.1698878,-10.849439,0.83516735,0.82344943,2.1624868,259.94473,140.68634,99924.65,35.93,4,84
15794,140.54617,-7.4836087,-4.11602,10.542815,0.65722793,215.28261,0.0,-4.031047,-3.0216432,2.1052222,1.7315991,-11.294912,0.93849796,0.58909124,2.0687435,259.94473,140.56163,99926.0,35.93,4,84
15814,140.39287,-7.4704127,-4.1917815,10.466506,0.54611343,215.28261,0.0,-3.5519273,-4.1648974,1.0705737,1.465752,-11.5751295,0.98750013,0.39627838,1.9515644,259.94473,140.38023,99928.016,35.93,4,83
15836,140.209,-7.464512,-4.2651677,10.370938,-0.08343464,215.28261,0.0,-3.228285,-4.9135838,0.23710693,0.97716796,-11.323652,0.97258645,0.3568636,1.7491642,259.94473,140.18752,99930.15,35.93,4,84
15857,140.02515,-7.4685955,-4.31779,10.265772,-0.2671371,215.28261,0.0,-2.0044732,-5.1721516,-0.39517823,1.6669337,-10.9069195,0.84688526,0.5006743,1.3230585,259.94473,140.00612,99932.164,35.93,4,84
15878,139.83287,-7.4666133,-4.3528895,10.157018,0.18349975,215.28261,0.0,-1.5377897,-5.1767116,-0.22992188,2.090852,-11.165581,0.8362326,0.7414241,1.0173275,259.94473,139.81906,99934.19,35.93,4,84
15898,139.66852,-7.4633055,-4.3795176,10.047999,0.115006864,215.28261,0.0,-1.1873434,-5.3440776,-0.28740233,2.1411474,-11.129656,0.9289106,0.97897804,0.7946873,259.94473,139.70569,99935.414,35.93,4,83
15920,139.53574,-7.4600534,-4.3940883,9.9341545,-0.088512,215.28261,0.0,-0.6332402,-5.385617,-0.30895752,2.3207738,-10.885364,1.0535465,1.2378373,0.6359629,259.94473,139.57532,99936.875,35.93,4,84
15968,139.16486,-7.466205,-4.3922524,9.669896,0.3015303,215.28261,0.0,-0.37949848,-5.1456385,0.91250247,2.0549269,-11.129656,1.3901701,1.8897791,0.16618125,259.94473,139.02547,99942.92,35.93,4,84
15989,138.95982,-7.4560905,-4.3913035,9.56092,0.6048426,215.28261,0.0,0.32237077,-5.0577364,1.350791,2.4716601,-11.237432,1.530785,2.0165455,0.09054748,259.94473,138.96312,99943.6,35.93,4,84
16010,138.81116,-7.4419937,-4.3910336,9.455824,0.72526973,215.28261,0.0,-0.18286186,-4.694377,2.3638842,1.7387842,-11.158396,1.6852484,2.0857878,0.05219796,259.94473,138.84407,99944.945,35.93,4,84
16031,138.67667,-7.427948,-4.391484,9.360301,0.66659397,215.28261,0.0,0.25350314,-4.54059,2.7662475,1.7603394,-10.942844,1.7662084,2.0154803,0.011717909,259.94473,138.65701,99946.96,35.93,4,84
16053,138.5338,-7.4019666,-4.393375,9.272485,1.6641126,215.28261,0.0,-0.23118521,-3.9901383,4.390071,1.2861255,-11.258986,1.7971011,1.8375812,-0.004261058,259.94473,138.53798,99948.31,35.93,4,84
16074,138.43422,-7.3657284,-4.3912973,9.189249,1.7249188,215.28261,0.0,0.49083328,-4.0048795,4.5553274,1.5376025,-11.237432,1.7907095,1.4966966,0.07137272,259.94473,138.54932,99948.19,35.93,4,84
16094,138.34865,-7.3298616,-4.3753953,9.106377,1.5695786,215.28261,0.0,1.0718331,-4.0100946,4.540957,1.6166382,-11.115286,1.7907095,1.0801781,0.25033715,259.94473,138.43713,99949.39,35.92,4,83
16115,138.23166,-7.300656,-4.356619,9.023652,1.2142015,215.28261,0.0,1.1122555,-3.8929913,4.5696974,1.1855347,-10.756033,1.8109496,0.67324716,0.49747851,259.94473,138.31242,99950.734,35.92,4,84
16137,138.1191,-7.271545,-4.323039,8.939912,1.5665603,215.28261,0.0,1.4542403,-4.1659822,4.6271777,0.9699829,-11.2518015,1.7715348,0.17044231,0.7595336,259.94473,138.13104,99952.75,35.92,4,84
16158,137.97737,-7.240945,-4.285673,8.84816,1.304771,215.28261,0.0,2.338373,-4.389301,4.030818,1.1855347,-11.431428,1.7257284,-0.21624869,0.8522116,259.94473,138.00635,99954.09,35.92,4,84
16178,137.82693,-7.2211976,-4.225717,8.752329,0.56964535,215.28261,0.0,3.177879,-4.6317444,3.0392797,1.3723462,-11.323652,1.6362462,-0.5209143,0.8522116,259.94473,137.82495,99956.12,35.92,4,83
16199,137.64201,-7.2165074,-4.1530366,8.657548,-0.12387329,215.28261,0.0,3.928475,-4.2511134,2.4860303,1.7818946,-10.863809,1.5904398,-0.67218184,0.8277105,259.94473,137.58122,99958.805,35.92,4,84
16221,137.49477,-7.2203436,-4.068354,8.5703745,0.09463352,215.28261,0.0,3.9223385,-3.9497328,2.7087672,1.4873072,-10.935659,1.5499598,-0.7094661,0.86499476,259.94473,137.41116,99960.67,35.92,4,84
16242,137.32199,-7.2204285,-3.9846318,8.487719,-0.30526787,215.28261,0.0,4.2452555,-3.936451,2.2345533,1.4082716,-10.813514,1.5478293,-0.71798825,0.99921805,259.94473,137.34882,99961.35,35.92,4,84
16262,137.15248,-7.230232,-3.8923712,8.405945,-0.5222803,215.28261,0.0,4.4022465,-3.8215122,2.0046313,1.2286451,-10.712922,1.5542208,-0.70627034,1.099353,259.94473,137.16743,99963.37,35.92,4,83
16283,136.97432,-7.2459755,-3.8011372,8.326528,-0.94349915,215.28261,0.0,4.394649,-3.6517675,1.7459693,0.9556128,-10.360854,1.6010925,-0.62104917,1.252751,259.94473,136.92369,99966.06,35.92,4,84
16305,136.78374,-7.266729,-3.70248,8.256325,-0.6078735,215.28261,0.0,4.6087923,-3.0508635,2.2632935,0.92687255,-10.454261,1.6053536,-0.5006743,1.3869743,259.94473,136.73663,99968.08,35.92,4,84
16326,136.63365,-7.269178,-3.6103144,8.193257,0.11539501,215.28261,0.0,4.46141,-2.9242098,2.7446923,0.22992188,-10.928474,1.6543556,-0.41545314,1.8034927,259.94473,136.67996,99968.75,35.92,4,84
16346,136.47139,-7.267594,-3.5061817,8.141854,0.1607098,215.28261,0.0,5.144601,-2.0932639,3.2332764,0.65384036,-10.928474,1.591505,-0.44208476,2.1283984,259.94473,136.4929,99970.766,35.92,4,83
16368,136.3281,-7.2659984,-3.4011102,8.098725,0.075534284,215.28261,0.0,4.5501847,-1.9346011,3.297942,-0.2945874,-10.547667,1.6053536,-0.5219796,2.5470474,259.94473,136.31151,99972.78,35.92,4,84
16389,136.17593,-7.2650585,-3.3042805,8.066574,0.23702568,215.28261,0.0,4.5945683,-1.1489439,3.8871167,-0.60354495,-10.389595,1.5382419,-0.6306366,2.9113677,259.94473,136.13013,99974.8,35.92,4,84
16410,136.02385,-7.2520137,-3.2091746,8.041559,1.0763755,215.28261,0.0,4.2066956,-1.2487495,3.9948926,-1.9184107,-10.870994,1.397627,-0.809601,3.2927325,259.94473,136.06778,99975.48,35.92,4,84
16430,135.93213,-7.227675,-3.1162455,8.024836,1.0024161,215.28261,0.0,4.9070845,-0.5522654,4.2319994,-1.7028589,-10.978769,1.063134,-1.1046792,3.5824845,259.94473,136.01236,99976.03,35.91,4,83
16451,135.8311,-7.2050247,-3.0152485,8.020038,0.97674125,215.28261,0.0,4.7396736,0.14690733,4.4259963,-2.2345533,-10.691367,0.75101143,-1.3646038,3.8019288,259.94473,135.89333,99977.375,35.91,4,84
16473,135.70847,-7.1837845,-2.9238641,8.026718,0.83174366,215.28261,0.0,4.456098,0.4352243,4.0882983,-2.816543,-10.42552,0.39095205,-1.6064188,3.8541267,259.94473,135.77997,99978.57,35.91,4,84
16494,135.59912,-7.158097,-2.8309917,8.046328,1.5128818,215.28261,0.0,4.408864,1.1135795,4.267925,-3.6068995,-10.849439,-0.02876214,-1.8002969,3.7571878,259.94473,135.53624,99981.266,35.91,4,84
16515,135.443,-7.1285033,-2.7403944,8.069899,1.1266952,215.28261,0.0,4.632969,1.3945284,3.800896,-3.441643,-10.806328,-0.49534798,-1.9750003,3.5984633,259.94473,135.47955,99981.94,35.91,4,84
16535,135.28685,-7.1116166,-2.6418238,8.104248,0.59779495,215.28261,0.0,4.5696945,1.6628412,3.297942,-3.2620165,-10.511741,-1.0301107,-2.1337247,3.3012545,259.94473,135.30515,99983.805,35.9,4,83
16557,135.09663,-7.1127753,-2.5428345,8.131284,-0.42767674,215.28261,0.0,4.753538,1.4163351,2.4069946,-2.3854394,-10.059082,-1.3134711,-2.2509038,3.1265512,259.94473,134.99907,99987.17,35.9,4,84
16578,134.8653,-7.1257696,-2.4376638,8.169151,-0.52493626,215.28261,0.0,5.012983,1.8925471,2.3064039,-2.090852,-10.260263,-1.4945661,-2.3094933,3.005111,259.94473,134.693,99990.53,35.9,4,84
16599,134.60683,-7.13606,-2.330569,8.205336,-0.53615624,215.28261,0.0,5.1369796,1.9783233,1.7890797,-1.8034497,-10.483001,-1.6053536,-2.3542345,2.952913,259.94473,134.51163,99992.55,35.9,4,84
16619,134.3843,-7.149875,-2.2211804,8.2487335,-0.6585613,215.28261,0.0,5.273403,2.0776002,1.3364209,-1.4010864,-10.590776,-1.6767262,-2.3233418,2.8889973,259.94473,134.27924,99995.125,35.9,4,83
16641,134.1723,-7.1693296,-2.1090078,8.289988,-0.99396473,215.28261,0.0,5.0893836,1.8890026,0.61791503,-0.9915381,-10.289004,-1.6618125,-2.292449,2.9507825,259.94473,134.04251,99997.664,35.89,4,84
16662,133.96805,-7.1907425,-2.003124,8.329472,-0.8602157,215.28261,0.0,4.9445744,1.9960313,0.064665526,-0.87657714,-10.38241,-1.6010925,-2.2210765,3.0551784,259.94473,133.86115,99999.68,35.89,4,84
16682,133.76718,-7.2042174,-1.8952739,8.37009,-0.43681198,215.28261,0.0,5.180358,1.9977897,-0.54606444,-0.49576905,-10.870994,-1.546764,-2.0943098,3.242665,259.94473,133.73645,100001.03,35.89,4,83
16704,133.56934,-7.2105923,-1.7874447,8.4138365,-0.33599144,215.28261,0.0,5.263914,2.2485678,-0.8478369,-0.2083667,-11.03625,-1.4849787,-1.901497,3.4471958,259.94473,133.48573,100003.86,35.9,4,84
16725,133.40543,-7.2193403,-1.6763474,8.458341,-0.430883,215.28261,0.0,4.957153,2.1536407,-1.4082716,0.064665526,-10.734478,-1.4199976,-1.6714,3.6101813,259.94473,133.37372,100005.06,35.89,4,84
16746,133.23166,-7.227419,-1.5742368,8.50399,-0.3558002,215.28261,0.0,4.85273,2.3909698,-1.6669337,0.24429199,-10.763218,-1.2793826,-1.3454291,3.904194,259.94473,133.18669,100007.08,35.89,4,84
16766,133.06528,-7.2222652,-1.4787146,8.557774,0.7016377,215.28261,0.0,4.264574,2.5348246,-2.7806177,0.05748047,-11.287727,-1.196292,-1.0492855,3.9883502,259.94473,133.06766,100008.43,35.89,4,83
16787,132.86765,-7.202571,-1.3945987,8.61961,0.9934897,215.28261,0.0,3.6356223,3.6954546,-2.9099488,-0.71850586,-11.603869,-1.1749867,-0.6625945,3.9627838,259.94473,132.82394,100011.12,35.89,4,84
16809,132.68983,-7.180209,-1.325054,8.705036,1.1161504,215.28261,0.0,3.149902,4.134509,-3.2332764,-0.8190967,-11.63261,-1.2367721,-0.2130529,3.8211036,259.94473,132.63692,100013.14,35.89,4,84
16830,132.52539,-7.1607513,-1.2628584,8.796902,0.7726225,215.28261,0.0,2.8129237,4.678193,-3.05365,-0.9196875,-11.474539,-1.3827133,0.25992453,3.4759579,259.94473,132.45555,100015.16,35.89,4,84
16879,132.08922,-7.1148705,-1.1457033,9.073514,0.12667698,215.28261,0.0,1.9360144,6.8785715,-2.090852,-2.0621119,-11.884087,-1.7640779,1.3784522,1.9877834,259.94473,131.96811,100020.53,35.89,4,85
16900,131.8731,-7.117718,-1.1053327,9.216734,-0.4328218,215.28261,0.0,1.8059702,6.6882677,-1.6094532,-1.595083,-11.438613,-2.13479,1.7939054,1.3177321,259.94473,131.84909,100021.875,35.89,4,84
16921,131.7032,-7.1330867,-1.0695354,9.356609,-1.1234622,215.28261,0.0,1.7923703,6.810301,-0.81191164,-1.3579761,-11.072175,-2.457565,2.021872,0.8873653,259.94473,131.7244,100023.22,35.89,4,84
16942,131.52463,-7.155213,-1.0277147,9.497433,-0.8290277,215.28261,0.0,2.1711428,6.4126544,-0.28740233,-0.12933105,-11.2446165,-2.7292075,2.15503,0.6412892,259.94473,131.48068,100025.914,35.89,4,84
16962,131.29875,-7.1723537,-0.9812165,9.627971,-0.9556728,215.28261,0.0,2.1398315,6.4961843,0.2802173,0.39517823,-11.179952,-2.8687572,2.1997712,0.6466155,259.94473,131.16754,100029.42,35.9,4,83
16984,131.07112,-7.1914454,-0.9351229,9.761834,-0.84847313,215.28261,0.0,2.2002428,6.1102295,0.6825806,1.4154565,-10.957214,-2.867692,2.1688783,0.8404937,259.94473,130.97482,100031.56,35.9,4,84
17005,130.87578,-7.206319,-0.8913684,9.883364,-0.67886597,215.28261,0.0,1.7698052,5.713031,0.6251001,2.191443,-10.676997,-2.7206855,2.0474384,1.019458,259.94473,130.85013,100032.91,35.9,4,84
17025,130.7074,-7.2121716,-0.85575765,10.000801,0.41635936,215.28261,0.0,1.6827292,5.4587393,0.6394702,3.535049,-11.151211,-2.4522388,1.9568908,1.2154667,259.94473,130.6801,100034.81,35.9,4,83
17046,130.5538,-7.1965365,-0.82710534,10.114929,0.9582152,215.28261,0.0,1.1199077,5.3710737,0.5245093,4.1960745,-11.323652,-2.0463731,1.8695391,1.406149,259.94473,130.5554,100036.16,35.9,4,84
17068,130.39925,-7.1768713,-0.81107086,10.231229,0.82606167,215.28261,0.0,0.6087307,5.5174627,0.7256909,4.2032595,-11.215877,-1.5233282,1.8066885,1.6479641,259.94473,130.36269,100038.29,35.9,4,84
17089,130.23726,-7.16339,-0.8032733,10.346777,0.7103972,215.28261,0.0,0.07087898,5.2365713,0.71850586,4.3397756,-10.899734,-1.010936,1.73212,1.8844528,259.94473,130.24367,100039.63,35.9,4,84
17109,130.09222,-7.151013,-0.80692,10.45996,0.5326361,215.28261,0.0,-0.7023401,5.6244354,0.7472461,3.8368213,-11.129656,-0.386691,1.6202673,2.202967,259.94473,130.11897,100040.984,35.9,4,83
17131,129.96738,-7.1362505,-0.8268513,10.57561,0.6754288,215.28261,0.0,-1.2550662,5.449662,0.7256909,3.8871167,-11.208692,0.06178534,1.5531555,2.4394555,259.94473,129.99994,100042.33,35.9,4,84
17152,129.83026,-7.1244707,-0.8641392,10.687928,-0.0502935,215.28261,0.0,-2.3519342,5.5090356,0.27303222,2.945874,-11.06499,0.49534798,1.514806,2.6269422,259.94473,129.8129,100044.34,35.9,4,84
17173,129.69955,-7.130954,-0.9153424,10.798099,-0.44115788,215.28261,0.0,-2.4429467,4.963373,0.46702883,2.830913,-10.497371,0.8330368,1.546764,2.6322684,259.94473,129.75623,100045.016,35.9,4,84
17194,129.50983,-7.1486173,-0.9678818,10.904748,-1.1235929,215.28261,0.0,-2.6873233,5.2296324,0.71850586,1.8824854,-10.296189,1.0652645,1.5861788,2.525742,259.94473,129.49968,100047.86,35.91,4,84
17214,129.37018,-7.1719785,-1.0280566,11.012977,-1.1655583,215.28261,0.0,-3.0893714,5.0129704,0.6969507,1.6741186,-10.303374,1.2314457,1.5904398,2.2647521,259.94473,129.3878,100049.05,35.9,4,83
17236,129.22089,-7.198888,-1.0995393,11.116198,-1.487205,215.28261,0.0,-3.8406599,4.928129,0.3161426,1.1639795,-10.339299,1.2804478,1.6170714,2.0133498,259.94473,129.20644,100051.07,35.9,4,84
17257,129.09036,-7.2346983,-1.188268,11.216822,-1.8304806,215.28261,0.0,-4.458116,4.6394343,-0.03592529,0.85502195,-10.217154,1.2708606,1.7022926,1.695901,259.94473,129.14409,100051.75,35.9,4,84
17278,128.93834,-7.271014,-1.2878649,11.30265,-1.5777984,215.28261,0.0,-4.918005,3.8087227,-0.18681152,1.3939013,-10.224339,1.1941614,1.8801918,1.2761868,259.94473,128.9627,100053.766,35.9,4,84
17298,128.74713,-7.3024178,-1.3907243,11.385874,-1.3206296,215.28261,0.0,-4.9584885,4.026944,0.4023633,1.099314,-10.5620365,1.1632688,2.0847225,0.86179894,259.94473,128.70615,100056.6,35.91,4,83
17320,128.59416,-7.323321,-1.4933839,11.46411,-0.73282486,215.28261,0.0,-4.72614,3.3530893,1.1496093,1.7315991,-10.5692215,1.0865698,2.2455776,0.21837921,259.94473,128.58711,100057.945,35.91,4,84
17341,128.4439,-7.3444986,-1.5934676,11.534367,-1.1301446,215.28261,0.0,-4.667085,3.196734,1.4585669,1.4298266,-10.159673,1.051416,2.275405,-0.22264028,259.94473,128.46242,100059.3,35.91,4,84
17361,128.28296,-7.364614,-1.6838726,11.59745,-0.8537956,215.28261,0.0,-4.369385,2.6056154,2.090852,1.8968555,-9.9081955,0.99282646,2.2349248,-0.6146576,259.94473,128.2697,100061.46,35.91,4,83
17382,128.09973,-7.3730726,-1.7793018,11.64906,0.06118435,215.28261,0.0,-4.58304,2.2596698,2.7087672,2.4644752,-10.497371,0.95128113,2.102832,-0.9235843,259.94473,128.08266,100063.48,35.91,4,84
17404,127.95148,-7.364697,-1.8711867,11.702231,0.56842464,215.28261,0.0,-4.532667,2.2702851,3.4200878,2.5578809,-10.734478,1.0013486,1.9206718,-1.099353,259.94473,127.901276,100065.5,35.91,4,84
17425,127.79674,-7.3495936,-1.9690471,11.743686,0.8638739,215.28261,0.0,-4.636801,1.6089109,3.549419,3.1039453,-10.763218,1.1153319,1.5371766,-1.1526161,259.94473,127.83893,100066.17,35.91,4,84
17446,127.64921,-7.3326902,-2.0628233,11.779109,0.85159534,215.28261,0.0,-4.5423627,1.1808275,3.6500099,3.297942,-10.5620365,1.2719258,1.212271,-0.9736517,259.94473,127.65755,100068.19,35.91,4,84
17466,127.50838,-7.315231,-2.163351,11.80112,0.86897796,215.28261,0.0,-5.0211716,1.122157,3.4919386,3.0177248,-10.921289,1.4636734,0.85966843,-0.6870956,259.94473,127.53851,100069.53,35.91,4,83
17487,127.361824,-7.294016,-2.2699656,11.821369,0.88506263,215.28261,0.0,-5.3839097,0.36327267,3.0177248,3.2548316,-11.129656,1.6745957,0.5613944,-0.37603834,259.94473,127.36847,100071.41,35.91,4,84
17509,127.23813,-7.285095,-2.3908436,11.829145,0.12881988,215.28261,0.0,-6.0095577,0.09787142,2.1267774,2.5650659,-11.129656,1.8769959,0.29294774,0.023435818,259.94473,127.30612,100072.08,35.91,4,84
17530,127.10222,-7.2891273,-2.5148304,11.828707,-0.40173298,215.28261,0.0,-5.842022,-0.12682945,1.8609302,2.1195922,-10.712922,2.05383,0.1470065,0.350472,259.94473,127.12474,100074.09,35.91,4,84
17551,126.968636,-7.3016653,-2.6393359,11.8193035,-0.57846504,215.28261,0.0,-5.955862,-0.6878438,1.4513818,2.0118165,-10.727293,2.1486385,0.11504856,0.51452273,259.94473,127.01294,100075.29,35.9,4,84
17571,126.84845,-7.313665,-2.7652159,11.8038225,-0.68140656,215.28261,0.0,-6.08636,-0.8772991,1.2645704,1.587898,-10.820699,2.2327943,0.14487597,0.64555025,259.94473,126.8259,100077.305,35.9,4,83
17593,126.68624,-7.3337603,-2.8961074,11.779523,-1.1448541,215.28261,0.0,-6.0880036,-1.463752,0.76161623,1.4370117,-10.5692215,2.2690134,0.20772657,0.68389976,259.94473,126.65586,100079.2,35.9,4,84
17614,126.52854,-7.3647904,-3.0255811,11.752113,-1.6452498,215.28261,0.0,-5.941683,-1.4064116,0.65384036,0.8047266,-10.145303,2.2764702,0.42397526,0.6221144,259.94473,126.53683,100080.55,35.9,4,84
17634,126.33823,-7.3985257,-3.1477153,11.717633,-1.4834123,215.28261,0.0,-5.855358,-1.9169928,0.6969507,0.84065187,-10.303374,2.1955101,0.6306366,0.47830373,259.94473,126.28744,100083.24,35.9,4,83
17656,126.16372,-7.420829,-3.268673,11.676728,-0.68944985,215.28261,0.0,-5.5106316,-1.9813075,1.5591577,0.7041358,-10.705737,2.111354,0.82877576,0.22050974,259.94473,126.106064,100085.26,35.9,4,84
17677,125.97686,-7.4326115,-3.3809445,11.625566,-0.45519596,215.28261,0.0,-5.1892896,-2.9024715,1.717229,1.22146,-10.885364,2.0080235,0.95128113,-0.037284255,259.94473,125.86234,100087.95,35.9,4,84
17697,125.78931,-7.440193,-3.4788764,11.562842,-0.4072433,215.28261,0.0,-4.372866,-2.9821606,2.4285498,1.2645704,-10.43989,1.9483687,1.019458,-0.19068234,259.94473,125.799995,100088.625,35.9,4,83
17719,125.61712,-7.447184,-3.56294,11.494265,-0.16504723,215.28261,0.0,-3.6836038,-3.580163,2.9674292,1.7387842,-10.375225,1.9259981,1.0354371,-0.25033715,259.94473,125.556274,100091.31,35.9,4,84
17740,125.44582,-7.4385185,-3.6380458,11.418189,0.96965927,215.28261,0.0,-3.5222836,-3.5234132,4.0954833,1.4298266,-11.057805,1.9281287,0.9651296,-0.23648871,259.94473,125.44453,100092.51,35.89,4,84
17789,125.05783,-7.366643,-3.7864866,11.223034,1.5285735,215.28261,0.0,-2.5585642,-3.9310124,5.1947975,1.3004956,-11.043435,1.965413,0.3355583,0.024501082,259.94473,125.01944,100097.22,35.89,4,85
17809,124.9007,-7.338347,-3.831966,11.137213,1.4430957,215.28261,0.0,-1.8264003,-4.148158,5.4893847,1.4801221,-10.720107,1.9600866,-0.0127831735,0.17896444,259.94473,124.90042,100098.56,35.89,4,83
17830,124.75088,-7.3021936,-3.8749483,11.054929,1.9466681,215.28261,0.0,-1.8184829,-3.9599352,5.898933,0.8262817,-11.03625,1.9664782,-0.40906155,0.406931,259.94473,124.77573,100099.91,35.89,4,84
17851,124.57612,-7.265949,-3.9058907,10.961151,1.3066974,215.28261,0.0,-1.3287575,-4.7318196,5.259463,1.2861255,-10.885364,1.8887138,-0.8586032,0.5592638,259.94473,124.59436,100101.92,35.89,4,84
17873,124.40781,-7.241856,-3.9339535,10.866783,0.75409836,215.28261,0.0,-1.2160177,-4.597546,4.756509,0.84065187,-10.533296,1.8727349,-1.2729911,0.84155893,259.94473,124.412994,100103.94,35.89,4,84
17894,124.23941,-7.228274,-3.9500306,10.768967,0.4746241,215.28261,0.0,-0.33418655,-4.838882,4.6918435,1.1567944,-10.296189,1.7981664,-1.6777915,1.2463595,259.94473,124.16361,100106.64,35.89,4,84
17915,124.04765,-7.2167606,-3.9629374,10.667221,0.62136406,215.28261,0.0,-0.68760324,-4.799883,4.2032595,0.3305127,-10.705737,1.7726,-1.9611518,1.6564863,259.94473,124.044586,100107.984,35.89,4,84
17935,123.89851,-7.2017817,-3.9694083,10.562796,0.5255274,215.28261,0.0,-0.004000902,-5.3898907,3.9086719,0.66821045,-10.964399,1.6927053,-2.2061627,2.1923141,259.94473,123.87456,100109.84,35.89,4,83
17956,123.70844,-7.197274,-3.9688416,10.444794,0.09679645,215.28261,0.0,0.21439147,-5.402219,3.3123121,0.39517823,-10.784773,1.6096146,-2.4032366,2.6855316,259.94473,123.693184,100111.87,35.89,4,84
17978,123.53502,-7.1982574,-3.9693356,10.333931,-0.24010426,215.28261,0.0,-0.20143282,-5.2503443,2.327959,-0.37362304,-10.662627,1.5446335,-2.4980452,3.242665,259.94473,123.51182,100113.88,35.89,4,84
17999,123.39576,-7.1977453,-3.9664292,10.222622,0.40734905,215.28261,0.0,0.27388763,-5.1405563,2.4141798,-0.9699829,-11.144026,1.3347764,-2.509763,3.7635794,259.94473,123.44947,100114.56,35.89,4,84
18020,123.18187,-7.1835194,-3.957756,10.1203985,0.9276585,215.28261,0.0,0.6434415,-4.594933,2.4069946,-1.9184107,-11.287727,1.1217234,-2.4916537,4.0149817,259.94473,123.14342,100117.92,35.89,4,84
18040,122.98545,-7.167013,-3.9368732,10.024428,0.661117,215.28261,0.0,1.3477101,-4.5311737,2.2489233,-1.9399658,-11.100916,0.81705785,-2.4543693,4.0671797,259.94473,122.969406,100119.82,35.88,4,83
18062,122.811806,-7.151293,-3.905814,9.937182,0.79799026,215.28261,0.0,1.319188,-3.8644161,1.6813037,-2.8452833,-10.878179,0.53476274,-2.4064324,4.0788975,259.94473,122.79938,100121.69,35.88,4,84
18083,122.62765,-7.131436,-3.8725345,9.860668,1.0633674,215.28261,0.0,1.9326997,-3.600428,1.5591577,-3.2548316,-11.043435,0.2247708,-2.3499734,3.9745016,259.94473,122.43665,100125.72,35.88,4,84
18104,122.39954,-7.1065454,-3.8347034,9.783823,1.2865052,215.28261,0.0,2.0187953,-3.5673134,0.84065187,-3.4919386,-11.273357,-0.21624869,-2.2466428,3.6964676,259.94473,122.38168,100126.25,35.87,4,84
18124,122.151474,-7.082626,-3.7734199,9.715265,0.99480766,215.28261,0.0,3.0885181,-3.3571181,1.1855347,-3.3482373,-11.179952,-0.56672066,-2.1124194,3.3822145,259.94473,122.01897,100130.28,35.87,4,83
18145,121.89948,-7.0671,-3.7062578,9.646626,0.5051684,215.28261,0.0,3.4290702,-3.2304564,0.91250247,-3.05365,-10.885364,-0.8873653,-2.0431771,3.0477216,259.94473,121.77527,100132.97,35.87,4,84
18167,121.70161,-7.056972,-3.6339443,9.580443,0.3455996,215.28261,0.0,3.2131305,-3.5221353,0.07185058,-2.5147705,-10.935659,-1.1377025,-1.9558256,2.7387948,259.94473,121.54291,100135.55,35.87,4,84
18188,121.44818,-7.0507293,-3.5658967,9.505977,0.31335777,215.28261,0.0,3.114577,-3.5571733,-0.58198977,-2.1555176,-10.950029,-1.3869743,-1.8173412,2.4117587,259.94473,121.35588,100137.56,35.87,4,84
18209,121.21886,-7.0437865,-3.4968925,9.436978,0.18778843,215.28261,0.0,3.5027702,-3.0717154,-0.6394702,-2.198628,-10.791958,-1.506284,-1.6053536,2.3094933,259.94473,121.11218,100140.25,35.87,4,84
18229,120.98388,-7.0480638,-3.4197574,9.36999,-0.41888767,215.28261,0.0,3.6945996,-3.2228737,-0.65384036,-1.4513818,-10.475816,-1.6064188,-1.3954965,2.207228,259.94473,120.868484,100142.945,35.87,4,83
18251,120.817314,-7.055846,-3.3407416,9.308875,-0.31565052,215.28261,0.0,3.8393111,-2.6466403,-0.91250247,-1.6453785,-10.41115,-1.6330504,-1.2357068,2.1582258,259.94473,120.7569,100144.14,35.86,4,84
18272,120.6219,-7.0621934,-3.2541745,9.247316,-0.19731289,215.28261,0.0,4.199903,-3.131468,-0.9627979,-0.8909473,-10.870994,-1.6671388,-1.087635,2.0943098,259.94473,120.57555,100146.16,35.86,4,84
18293,120.41791,-7.062556,-3.170452,9.184432,0.06544536,215.28261,0.0,3.8329897,-2.814561,-1.6884888,-0.7472461,-10.806328,-1.6458336,-0.8926916,2.1933794,259.94473,120.40553,100148.02,35.86,4,84
18313,120.23434,-7.0668354,-3.0858986,9.124869,-0.49838406,215.28261,0.0,4.298328,-2.8742943,-1.1927197,-0.23710693,-10.583591,-1.5893745,-0.67537767,2.324407,259.94473,120.16184,100150.72,35.86,4,83
18334,120.039894,-7.075397,-3.000694,9.071126,-0.27405983,215.28261,0.0,3.7885113,-2.1424909,-1.9687061,-0.42391846,-10.289004,-1.5094798,-0.5049353,2.4341292,259.94473,119.98049,100152.734,35.86,4,84
